X,Y,fid,INDICE,NOME,COMENTARIO,ICONE,ALTITUDE,DATA,ANGULO,DISPLAY,ZONA,LATITUDE,LONGITUDE,Pavimento,ID,icon_url
-36.0830409731716,-7.88505395874381,"561","10","010",Emb.  01 T - St. Jaburu,"71",467.79,09/01/2020 11:10:16,0,"2",,"-7,88505395874381","-36,0830409731716","2","560",./0.png
-36.0827920306474,-7.88744104094803,"562","11","011",Emb. 01 M - St. Jaburu,"71",468,09/01/2020 11:11:52,0,"2",,"-7,88744104094803","-36,0827920306474","2","561",./0.png
-36.0825050342828,-7.89054200984538,"563","12","012",Emb.  01 N - St. Jaburu,"71",483.42,09/01/2020 11:13:02,0,"2",,"-7,89054200984538","-36,0825050342828","2","562",./0.png
-36.0990580357611,-7.89670899510384,"564","15","015",Emb. 02 M / 02 T/ 05N  - St. Placas,"71",508.84,09/01/2020 11:19:49,0,"2",,"-7,89670899510384","-36,0990580357611","2","563",./0.png
-36.0974446050823,-7.89181118831038,"565","16","016",Emb. 02 M / 02 T - St. Placas - Transição Pavimento/ Asfalto,"71",506.65,09/01/2020 11:21:52,-48.8,"2",,"-7,89181118831038","-36,0974446050823","2","564",./0.png
-36.0862280242145,-7.89387297816575,"566","18","018",Emb. 05 M / 02 T / 04 N  - St. Açudinho,"71",504.72,09/01/2020 11:25:45,58.3,"2",,"-7,89387297816575","-36,0862280242145","2","565",./0.png
-36.0842730291188,-7.89345497265458,"567","19","019",Emb.  03 T  - St. Açudinho,"71",489.74,09/01/2020 11:29:18,0,"2",,"-7,89345497265458","-36,0842730291188","2","566",./0.png
-36.0811429750174,-7.89727200753987,"568","22","022",Emb. 01 N  - St. Açudinho,"71",530.44,09/01/2020 11:32:30,40.2,"2",,"-7,89727200753987","-36,0811429750174","2","567",./0.png
-36.0489019844681,-7.89894201792777,"569","25","025",Desemb. 08 M / 05 T / 08 N - E. M. Francisca Moura,"148",735.22,09/01/2020 11:42:38,0,"2",,"-7,89894201792777","-36,0489019844681","1","568",./0.png
-36.0488950274885,-7.90531100705266,"570","28","028",Desemb. 02 M / 02 T / 01 N - E. E. José Bezerra de Andrade,"148",764.87,09/01/2020 11:50:40,0,"2",,"-7,90531100705266","-36,0488950274885","1","569",./0.png
-36.0436649713665,-7.90300196036696,"571","29","029",Desemb. 05 M / 05 T/ 03 N - E. E. Severino Cordeiro,"148",771.3,09/01/2020 11:56:31,0,"2",,"-7,90300196036696","-36,0436649713665","1","570",./0.png
-36.040499964729,-7.90333296172321,"572","30","030",Fim Rota 47 - Desemb. 05 M / 02 T - Gin. Esp. Severino Pereira,"122",797.5,09/01/2020 12:01:21,0,"2",,"-7,90333296172321","-36,040499964729","3","571",./0.png
-36.0434441491961,-7.90254986472428,"573","1","031",Fim Rota 48- Desemb. 16 M - Centro Taquaritinga,"122",786.3,09/01/2020 12:16:05,0,"2",,"-7,90254986472428","-36,0434441491961","3","572",./0.png
-36.131052011624,-7.9127050191164,"574","5","035",Emb. 01 M - St. Maracajá,"71",495.81,09/01/2020 12:35:45,0,"2",,"-7,9127050191164","-36,131052011624","2","573",./0.png
-36.140976017341,-7.90785198099911,"575","6","036",Emb. 01 M - St. Maracajá,"71",494.86,09/01/2020 12:38:39,0,"2",,"-7,90785198099911","-36,140976017341","2","574",./0.png
-36.1506639886647,-7.90408196859062,"576","7","037",Emb. 01 M - St. Cardoso,"71",494.94,09/01/2020 12:40:34,0,"2",,"-7,90408196859062","-36,1506639886647","2","575",./0.png
-36.1686119902879,-7.90503398515284,"577","8","038",Emb. 02 M - St. Mulungu,"71",491.71,09/01/2020 12:44:03,0,"2",,"-7,90503398515284","-36,1686119902879","2","576",./0.png
-36.1747069749981,-7.91367103345692,"578","9","039",Emb. 01 M - St. Mulungu,"71",472.4,09/01/2020 12:47:01,0,"2",,"-7,91367103345692","-36,1747069749981","2","577",./0.png
-36.1726590245962,-7.91282395832241,"579","10","040",Emb. 01 M - St. Mulungu,"71",473.32,09/01/2020 12:48:00,0,"2",,"-7,91282395832241","-36,1726590245962","2","578",./0.png
-36.1666529718786,-7.90107596665621,"580","11","041",Emb. 01 M - St. Mulungu,"71",488.76,09/01/2020 12:52:55,0,"2",,"-7,90107596665621","-36,1666529718786","2","579",./0.png
-36.1671449895948,-7.90051303803921,"581","12","042",Emb. 02 M - St. Mulungu,"71",484.75,09/01/2020 12:53:32,0,"2",,"-7,90051303803921","-36,1671449895948","2","580",./0.png
-36.1731429956853,-7.89976696483791,"582","13","043",Emb. 01 M - St. Mulungu,"71",478.04,09/01/2020 12:55:05,0,"2",,"-7,89976696483791","-36,1731429956853","2","581",./0.png
-36.1786649934947,-7.89702398702502,"583","14","044",Emb. 01 M - St. algodão,"71",476.49,09/01/2020 12:56:25,0,"2",,"-7,89702398702502","-36,1786649934947","2","582",./0.png
-36.1851899698377,-7.89971097372472,"584","16","046",Início rota 48-Emb. 04 M - E. Sebastião Ferreira,"222",481.67,09/01/2020 12:59:12,0,"2",,"-7,89971097372472","-36,1851899698377","4","583",./0.png
-36.2008900288492,-7.88548302836716,"585","18","029",Emb.2M/2T - St. Barreiras,"71",479.08,12/03/2020 16:45:28,0,"2",,"-7,88548302836716","-36,2008900288492","2","584",./0.png
-36.0657910164446,-7.90113396942616,"586","1","047",Início Rota 49- Emb. 06 M / 08 T - St. Silva de Baixo,"222",691.15,09/01/2020 14:15:30,0,"2",,"-7,90113396942616","-36,0657910164446","4","585",./0.png
-36.0676150023937,-7.90228296071291,"587","2","048",Emb. 08 M / 08 T - St. Silva de Baixo,"71",688.39,09/01/2020 14:18:10,0,"2",,"-7,90228296071291","-36,0676150023937","2","586",./0.png
-36.0702889971435,-7.90321100503206,"588","5","051",Emb.  03 T - St. Silva de Baixo,"71",689.57,09/01/2020 14:20:54,0,"2",,"-7,90321100503206","-36,0702889971435","2","587",./0.png
-36.0718580055982,-7.90403603576124,"589","6","052",Emb. 20 M / 20 T - St. Silva de Baixo,"71",688.38,09/01/2020 14:21:59,0,"2",,"-7,90403603576124","-36,0718580055982","2","588",./0.png
-36.0714890342206,-7.90649000555277,"590","8","054",Emb. 01 T - St. Silva de Baixo,"71",694.41,09/01/2020 14:23:39,0,"2",,"-7,90649000555277","-36,0714890342206","2","589",./0.png
-36.0720770247281,-7.90989800356328,"591","9","055",Emb. 04 M - St. Silva de Baixo,"71",687.96,09/01/2020 14:24:54,0,"2",,"-7,90989800356328","-36,0720770247281","2","590",./0.png
-36.0700620152056,-7.91258700191975,"592","10","056",Emb. 03 M  - St. Furnas,"71",664.82,09/01/2020 14:26:17,0,"2",,"-7,91258700191975","-36,0700620152056","2","591",./0.png
-36.0662269592285,-7.9116550181061,"593","11","057",Emb. 01 M  - St. São Miguel,"71",672.42,09/01/2020 14:28:18,-33.5,"2",,"-7,9116550181061","-36,0662269592285","2","592",./0.png
-36.0643830243498,-7.91073099710047,"594","12","058",Emb. 03 M  - St. São Miguel,"71",682.87,09/01/2020 14:29:25,-32.8,"2",,"-7,91073099710047","-36,0643830243498","2","593",./0.png
-36.0634539742023,-7.91074901819229,"595","13","059",Emb. 04 M/ 02 T - St. São Miguel,"71",679.14,09/01/2020 14:30:07,-41.3,"2",,"-7,91074901819229","-36,0634539742023","2","594",./0.png
-36.060508992523,-7.91037200018764,"596","14","060",Emb. 01 M/ 02 T - St. São Miguel,"71",685.72,09/01/2020 14:31:33,0,"2",,"-7,91037200018764","-36,060508992523","2","595",./0.png
-36.0543959867209,-7.90717698633671,"597","15","061",Emb. 01 M - St. São Miguel,"71",708.91,09/01/2020 14:33:47,0,"2",,"-7,90717698633671","-36,0543959867209","2","596",./0.png
-36.0536333993077,-7.90661981329322,"598","16","062",Emb. 02 T - St. São Miguel - Transição Primário/ Pavimento,"71",710.23,09/01/2020 14:34:36,0,"2",,"-7,90661981329322","-36,0536333993077","2","597",./0.png
-36.053013978526,-7.9058269970119,"599","17","063",Emb. 02 M - St. São Miguel,"71",713.86,09/01/2020 14:35:29,0,"2",,"-7,9058269970119","-36,053013978526","2","598",./0.png
-36.0526679735631,-7.90537403896451,"600","18","064",Emb. 05 T - St. São Miguel,"71",717.5,09/01/2020 14:36:12,0,"2",,"-7,90537403896451","-36,0526679735631","2","599",./0.png
-36.0510459914804,-7.9043330065906,"601","19","065",Emb. 03 M - St. São Miguel,"71",726.79,09/01/2020 14:37:15,0,"2",,"-7,9043330065906","-36,0510459914804","2","600",./0.png
-36.0489416792989,-7.89877303875983,"602","22","068",,"221",744.16,09/01/2020 14:41:34,0,"2",,"-7,89877303875983","-36,0489416792989",,"601",./0.png
-36.0438109841198,-7.9030329734087,"603","25","071",Desemb. 20 M - E. E. Severino Cordeiro,"148",772.98,09/01/2020 14:49:11,68.5,"2",,"-7,9030329734087","-36,0438109841198","1","602",./0.png
-36.0401859786361,-7.90325702168047,"604","26","072",Fim Rota 49- Desemb. 22 M - Gin. Esp. Severino Pereira,"122",800.84,09/01/2020 14:52:01,0,"2",,"-7,90325702168047","-36,0401859786361","3","603",./0.png
-36.0605239961296,-7.89284602738917,"605","1","073",Início Rota 50- Emb. 100M/ 100 T - St. Silva de Cima,"222",731.11,09/01/2020 15:43:54,0,"2",,"-7,89284602738917","-36,0605239961296","4","604",./0.png
-36.0588920395821,-7.89662098512053,"606","3","075",Emb. 30 M / 25 T - St. Silva de Cima -Transição Primário/ Asfalto,"71",744.78,09/01/2020 15:49:18,48.4,"2",,"-7,89662098512053","-36,0588920395821","2","605",./0.png
-36.0489105731249,-7.89894604124129,"607","5","077",Fim rota 50-Desemb. 150 M / 125 T - E. M. Francisca Moura,"122",750.6,09/01/2020 15:53:28,0,"2",,"-7,89894604124129","-36,0489105731249","3","606",./0.png
-36.0488498862833,-7.89891870506108,"608","1","078",Desemb. 50 M /50 T - E.M. Francisca Moura,"122",755,09/01/2020 16:02:45,0,"2",,"-7,89891870506108","-36,0488498862833","1","607",./0.png
-36.0490800160915,-7.90378097444773,"609","4","081",Emb. 15 M / 10 T - Bairro Brasília,"71",761.38,09/01/2020 16:07:24,0,"2",,"-7,90378097444773","-36,0490800160915","2","608",./0.png
-36.0486855041236,-7.90569498203695,"610","5","082",Início Rota 51- Emb. 35 M / 40 T - Bairro Brasília,"222",787.49,09/01/2020 16:09:36,0,"2",,"-7,90569498203695","-36,0486855041236","4","609",./0.png
-36.0441758073866,-7.90242464281619,"611","1","083",Fim Rota 52- Desemb. 30 M -Centro Taquaritinga,"122",789.63,09/01/2020 16:25:16,0,"2",,"-7,90242464281619","-36,0441758073866","3","610",./0.png
-36.1136461924762,-7.96383027359843,"612","4","086",Início Rota 52-Emb. 30 M - Centro Taquaritinga,"222",445.29,09/01/2020 16:58:30,0,"2",,"-7,96383027359843","-36,1136461924762","4","611",./0.png
-36.1338587719947,-7.96077583171427,"613","1","087",Início Rota 53- Emb. 60 Pão De Açucar,"222",421.74,09/01/2020 17:33:38,0,"2",,"-7,96077583171427","-36,1338587719947","4","612",./0.png
-36.0437000077218,-7.9030380025506,"614","3","089",Desemb. 45 M - E. E. Severino Cordeiro de Andrade,"148",761.52,09/01/2020 17:55:49,59,"2",,"-7,9030380025506","-36,0437000077218","1","613",./0.png
-36.0403989627957,-7.90338803082705,"615","4","090",Fim Rota 53- Desemb. 15 M - Gin. Esp. Severino Pereira,"122",787.4,09/01/2020 17:58:15,0,"2",,"-7,90338803082705","-36,0403989627957","3","614",./0.png
-36.0044639836997,-7.89057000540197,"616","1","001",Início Rota 54- Emb. 01 M / 01 T - St. Antonio,"222",596.9,10/01/2020 08:38:40,0,"2",,"-7,89057000540197","-36,0044639836997","4","615",./0.png
-36.012610020116,-7.89202895946801,"617","2","002",Emb. 04 M / 02 T - St. Antonio,"71",694.05,10/01/2020 08:41:23,0,"2",,"-7,89202895946801","-36,012610020116","2","616",./0.png
-36.0131880361587,-7.8926460351795,"618","3","003",Emb. 03 M / 02 T - St. Antonio,"71",704.35,10/01/2020 08:42:29,0,"2",,"-7,8926460351795","-36,0131880361587","2","617",./0.png
-36.0145329963416,-7.89552303962409,"619","4","004",Emb. 03 M / 02 T - St. Antonio,"71",730.82,10/01/2020 08:43:31,0,"2",,"-7,8955230396241","-36,0145329963416","2","618",./0.png
-36.0175909660757,-7.89799997583032,"620","5","005",Emb. 02 M / 06 T - St. Conceição,"71",760.38,10/01/2020 08:44:54,0,"2",,"-7,89799997583032","-36,0175909660757","2","619",./0.png
-36.038280017674,-7.90057003498077,"621","6","006",Emb. 01 M - St. Conceição,"71",754.16,10/01/2020 08:48:34,-39.5,"2",,"-7,90057003498077","-36,038280017674","2","620",./0.png
-36.04895202443,-7.89884101599455,"622","8","008",Desemb. 15 M / 13 T - E. M. Francisca Moura,"148",740.58,10/01/2020 08:51:03,0,"2",,"-7,89884101599455","-36,04895202443","1","621",./0.png
-36.0438819788396,-7.90301101282239,"623","11","011",Fim Rota 54- Desemb. 09  - E.E. Severino Cordeiro,"122",771.37,10/01/2020 08:57:07,0,"2",,"-7,90301101282239","-36,0438819788396","3","622",./0.png
-36.0229325406253,-7.90927740558982,"624","1","012",Início Rota 55- Emb. 02 M / 01 T - St. Microondas,"222",937.73,10/01/2020 09:06:55,0,"2",,"-7,90927740558982","-36,0229325406253","4","623",./0.png
-36.0287730116397,-7.90531100705266,"625","3","014",Emb. 04 M / 03 T - St. Microonda,"71",920.92,10/01/2020 09:11:01,0,"2",,"-7,90531100705266","-36,0287730116397","2","624",./0.png
-36.0365299601108,-7.90524202398956,"626","4","015",Emb. 01 M  - St. Arroz,"71",857.03,10/01/2020 09:13:02,58.5,"2",,"-7,90524202398956","-36,0365299601108","2","625",./0.png
-36.0405090171844,-7.90362096391618,"627","5","016",Emb. 10 M / 09 T - Centro Taquarintinga,"71",806.67,10/01/2020 09:14:49,0,"2",,"-7,90362096391618","-36,0405090171844","2","626",./0.png
-36.0488985870034,-7.89894747920334,"628","8","019",Fim Rota 55- Desemb. 16 M / 13 T - E. M. Francisca Moura,"122",753.41,10/01/2020 09:21:38,0,"2",,"-7,89894747920334","-36,0488985870034","3","627",./0.png
-36.0419191457331,-7.90250013768673,"629","1","020",Início Rota 56- Emb. 01 T- Centro Taquaritinga,"222",787.46,10/01/2020 09:54:47,0,"2",,"-7,90250013768673","-36,0419191457331","4","628",./0.png
-36.0409749671817,-7.90663199499249,"630","2","021",Emb. 01 T- Bairro Zamba,"71",806.68,10/01/2020 09:59:56,0,"2",,"-7,90663199499249","-36,0409749671817","2","629",./0.png
-36.0495380032808,-7.90693902410567,"631","5","024",Emb. 01 T- Bairro Brasília,"71",781.53,10/01/2020 10:06:20,0,"2",,"-7,90693902410567","-36,0495380032808","2","630",./0.png
-36.0489081442356,-7.89889412559569,"632","8","027",Fim Rota 56- Desemb. 3 T - E. M. Francisca Moura,"122",751.68,10/01/2020 10:12:34,0,"2",,"-7,89889412559569","-36,0489081442356","3","631",./0.png
-36.0488222613931,-7.89893340878189,"633","1","028",Fim Rota 57- Desemb. 02 M - E. M. Francisca Guerra,"122",752.36,10/01/2020 10:19:10,73.5,"2",,"-7,89893340878189","-36,0488222613931","3","632",./0.png
-36.0620469879359,-7.8942639939487,"634","5","032",Emb. 01 M - St. Silva de Cima,"71",741.09,10/01/2020 10:26:51,0,"2",,"-7,8942639939487","-36,0620469879359","2","633",./0.png
-36.0665700305253,-7.90287920646369,"635","9","036",Início Rota 36- Emb. 01 M - St. Silva de Baixo,"222",698.72,10/01/2020 10:32:05,0,"2",,"-7,90287920646369","-36,0665700305253","4","634",./0.png
-36.1347895409082,-7.96033363781421,"636","1","037",Fim Rota 58- Desemb. 60M / 65 T - E. M. Gilzenete Guerra,"122",422.49,10/01/2020 10:58:29,70.5,"2",,"-7,96033363781421","-36,1347895409082","3","635",./0.png
-36.129680984,-7.955119964,"637","3","039",Emb. 10 M / 06 T - Pão de Açucar  Trevo,"71",428.77,10/01/2020 11:04:04,-47.1,"2",,"-7,955119964","-36,129680984","2","636",./0.png
-36.128985034,-7.954773037,"638","4","040",Emb. 04 T - Pão de Açucar  Trevo,"71",433.08,10/01/2020 11:06:16,59.5,"2",,"-7,954773037","-36,128985034","2","637",./0.png
-36.131046982,-7.955282992,"639","5","041",Emb. 25 M / 25 T - Pão de Açucar  Trevo,"71",425.01,10/01/2020 11:07:12,77.5,"2",,"-7,955282992","-36,131046982","2","638",./0.png
-36.132679023,-7.955711978,"640","6","042",Início Rota 58- Emb. 30 M / 30 T - Pão de Açucar,"222",426.75,10/01/2020 11:08:02,87.2,"2",,"-7,955711978","-36,132679023","4","639",./0.png
-36.1351571733027,-7.96020928594971,"641","1","045",Fim rota 59- Desemb. 72 M / 39 T - E. M. Profa. Gilzenete Guerra,"122",419.96,10/01/2020 11:13:00,0,"2",,"-7,96020928594971","-36,1351571733027","3","640",./0.png
-36.131259967,-7.964003021,"642","4","048",Emb. 08 M  -- Rua José Juventino,"71",419.52,10/01/2020 11:18:12,0,"2",,"-7,964003021","-36,131259967","2","641",./0.png
-36.128304005,-7.965031983,"643","6","050",Emb. 06 M  -- Bairro da Serrinha,"71",419.37,10/01/2020 11:20:02,0,"2",,"-7,965031983","-36,128304005","2","642",./0.png
-36.125734029,-7.965085963,"644","7","051",Emb. 10 M / 02 T -- Bairro da Serrinha,"71",415.92,10/01/2020 11:21:56,0,"2",,"-7,965085963","-36,125734029","2","643",./0.png
-36.122566005,-7.967362991,"645","9","053",Emb.  01 T -- Vila do Socorro,"71",404.93,10/01/2020 11:23:41,0,"2",,"-7,967362991","-36,122566005","2","644",./0.png
-36.129907966,-7.964565028,"646","11","055",Emb. 05M / 20 T -- Bairro da Serrinha,"71",419.59,10/01/2020 11:26:58,0,"2",,"-7,964565028","-36,129907966","2","645",./0.png
-36.128770038,-7.963160975,"647","12","056",Emb. 35 M  -- Bairro da Serrinha,"71",416.44,10/01/2020 11:28:53,0,"2",,"-7,963160975","-36,128770038","2","646",./0.png
-36.128012985,-7.960943962,"648","13","057",Emb. 04 M -- Bairro da Serrinha,"71",422.68,10/01/2020 11:30:31,0,"2",,"-7,960943962","-36,128012985","2","647",./0.png
-36.1291489375137,-7.96001530211475,"649","15","059",Início Rota 59 - Emb. 04 M / 06 T -- Bairro da Serrinha,"222",440.35,10/01/2020 11:31:54,67.6,"2",,"-7,96001530211475","-36,1291489375137","4","648",./0.png
-36.0605059750378,-7.88876329734921,"650","1","062",Início Rota 60- Emb. 15 M / 15 T - St. Silva de Cima,"222",705.81,10/01/2020 13:12:25,0,"2",,"-7,88876329734921","-36,0605059750378","4","649",./0.png
-36.0600719600916,-7.89013196714222,"651","2","063",Emb. 10 M / 08 T - St. Silva de Cima,"71",716.87,10/01/2020 13:13:52,0,"2",,"-7,89013196714222","-36,0600719600916","2","650",./0.png
-36.0595910064876,-7.89082598872483,"652","3","064",Emb. 12 M / 06 T - St. Silva de Cima,"71",720.17,10/01/2020 13:14:49,0,"2",,"-7,89082598872483","-36,0595910064876","2","651",./0.png
-36.0588699951768,-7.89190096780658,"653","4","065",Emb. 05 M / 10 T - St. Silva de Cima,"71",728.23,10/01/2020 13:16:00,0,"2",,"-7,89190096780658","-36,0588699951768","2","652",./0.png
-36.0586519818753,-7.89336604066193,"654","5","066",Emb. 08 M / 15 T - St. Silva de Cima,"71",737.78,10/01/2020 13:16:52,0,"2",,"-7,89336604066193","-36,0586519818753","2","653",./0.png
-36.0489849653095,-7.89885300211608,"655","9","070",Desemb. 51 M / 45 T - E. M. Francisca Moura,"148",744.81,10/01/2020 13:23:53,0,"2",,"-7,89885300211608","-36,0489849653095","1","654",./0.png
-36.0427349992096,-7.90588399395347,"656","12","073",Emb. 20 M / 23 T -Bairro Zamba,"71",781.08,10/01/2020 13:32:13,0,"2",,"-7,90588399395347","-36,0427349992096","2","655",./0.png
-36.0443950351328,-7.90457800962031,"657","13","074",Emb. 15 M / 15 T - St. Silva de Cima,"71",751.35,10/01/2020 13:33:44,0,"2",,"-7,90457800962031","-36,0443950351328","2","656",./0.png
-36.0437580104917,-7.90300497785211,"658","14","075",Desemb. 36 M - E. E. Severino Cordeiro,"148",775.18,10/01/2020 13:35:19,0,"2",,"-7,90300497785211","-36,0437580104917","1","657",./0.png
-36.0401770099998,-7.90327001363039,"659","15","076",Desemb. 20 M - Gin. Esp. Severino Pereira Da Silva,"148",803.25,10/01/2020 13:38:30,0,"2",,"-7,90327001363039","-36,0401770099998","1","658",./0.png
-36.0488862153143,-7.8989340160042,"660","18","079",Fim Rota 60- Desemb. 05 M / 32 T - E. M. Francisca Moura,"122",748.33,10/01/2020 13:45:56,0,"2",,"-7,8989340160042","-36,0488862153143","3","659",./0.png
